1064,4,720.00,219.00,546.00,522.00,0.8623,1,-1,-1
1065,4,723.00,207.00,546.00,531.00,0.8511,1,-1,-1
1066,4,729.00,204.00,543.00,543.00,0.8307,1,-1,-1
1067,4,729.00,207.00,546.00,537.00,0.8157,1,-1,-1
1071,4,750.00,210.00,537.00,528.00,0.8067,1,-1,-1
1072,4,747.00,180.00,546.00,567.00,0.8130,1,-1,-1
1073,4,747.00,183.00,543.00,537.00,0.7388,1,-1,-1
1081,4,771.00,135.00,504.00,522.00,0.5460,1,-1,-1
1082,4,771.00,135.00,504.00,525.00,0.5294,1,-1,-1
1086,5,3.00,0.00,1908.00,1080.00,0.6287,1,-1,-1
1088,5,0.00,0.00,1917.00,1080.00,0.7587,1,-1,-1
1089,5,0.00,0.00,1920.00,1080.00,0.7752,1,-1,-1
1090,5,0.00,0.00,1920.00,1080.00,0.7633,1,-1,-1
1091,5,0.00,0.00,1920.00,1080.00,0.8174,1,-1,-1
1092,5,0.00,0.00,1920.00,1080.00,0.7775,1,-1,-1
1093,5,0.00,0.00,1920.00,1080.00,0.7732,1,-1,-1
1094,5,3.00,0.00,1914.00,1080.00,0.8167,1,-1,-1
1095,5,0.00,0.00,1917.00,1080.00,0.7973,1,-1,-1
1096,5,3.00,0.00,1914.00,1080.00,0.7979,1,-1,-1
1097,5,3.00,0.00,1917.00,1080.00,0.7859,1,-1,-1
1102,5,0.00,0.00,1920.00,1080.00,0.8132,1,-1,-1
1103,5,0.00,0.00,1920.00,1080.00,0.7902,1,-1,-1
1104,5,3.00,0.00,1917.00,1080.00,0.8422,1,-1,-1
1105,5,3.00,0.00,1917.00,1080.00,0.8455,1,-1,-1
1106,5,3.00,0.00,1917.00,1080.00,0.8215,1,-1,-1
1109,5,6.00,0.00,1914.00,1080.00,0.7915,1,-1,-1
1110,5,9.00,0.00,1911.00,1080.00,0.7658,1,-1,-1
1111,5,6.00,0.00,1914.00,1080.00,0.7618,1,-1,-1
1112,5,6.00,0.00,1914.00,1080.00,0.7837,1,-1,-1
1113,5,9.00,0.00,1911.00,1080.00,0.7595,1,-1,-1
1119,5,3.00,0.00,1914.00,1080.00,0.6730,1,-1,-1
1146,5,0.00,0.00,1920.00,1080.00,0.6534,1,-1,-1
1152,5,3.00,0.00,1917.00,1011.00,0.4719,1,-1,-1
1205,5,396.00,231.00,1269.00,849.00,0.9180,1,-1,-1
1206,5,393.00,231.00,1272.00,849.00,0.9137,1,-1,-1
1207,5,387.00,231.00,1278.00,849.00,0.9134,1,-1,-1
1208,5,387.00,231.00,1275.00,849.00,0.9152,1,-1,-1
1209,5,381.00,231.00,1278.00,849.00,0.9121,1,-1,-1
